,creationDate,isFresh,isRotten,isRtUrl,isTop,reviewUrl,quote,reviewId,scoreOri,scoreSentiment,critic.name,critic.criticPictureUrl,critic.vanity,publication.id,publication.name
371,"Oct 3, 2019",True,False,False,False,https://parade.com/931351/npond/joker-movie-review/,"Phoenix makes his mark as a severely damaged man who becomes an insane monster, a maestro of madness who sinks to the bottom of society but moves to the top of the DC Villains Hall of Fame.",2632013,4/5,POSITIVE,Neil Pond,http://resizing.flixster.com/pKeV3GBolODy7upC0VPP6vRQvjg=/128x128/v1.YzsyODI3O2c7MTkzMDU7MjA0ODsxNTA7MTUw,neil-pond,2603,Parade Magazine
372,"Oct 3, 2019",True,False,False,False,https://www.original-cin.ca/posts/2019/10/2/joker-joaquin-phoenix-descends-believably-into-madness-in-gothams-dark-heart,"Joker has what may be the best lead performance of the year, but it is not for the faint of heart. Director Todd Phillips digs deep into the shadow side of society for one of the darkest movies in recent memory.",2632009,A,POSITIVE,Karen Gordon,http://resizing.flixster.com/m_S83G0nREJjDaO0hWCdNpNh1y4=/128x128/v1.YzsyODAzO2c7MTkzMDU7MjA0ODsxNTA7MTUw,karen-gordon,2876,Original Cin
373,"Oct 3, 2019",False,True,False,True,https://www.theguardian.com/film/2019/oct/03/joker-review-joaquin-phoenix-todd-phillips,The year's biggest disappointment has arrived.,2632003,2/5,NEGATIVE,Peter Bradshaw,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,peter-bradshaw,205,Guardian
374,"Oct 3, 2019",False,True,False,False,http://www.filmfestivaltoday.com/film-reviews/film-review-this-joker-is-all-hole-and-no-ace,"As stuffed as the fat cats are meant to be, however, the cinematic manor in which they here reside is really just an empty shell that thinks it's full.",2632002,1/4,NEGATIVE,Christopher Llewellyn Reed,http://resizing.flixster.com/tj84DOGHO8xt02I5fxtFXiwrHVs=/128x128/v1.YzsyODQyO2c7MTkzMDU7MjA0ODsxNTA7MTUw,christopher-llewellyn-reed,1517,Film Festival Today
375,"Oct 3, 2019",False,True,False,False,https://www.theskinny.co.uk/film/new-releases/joker,"The sum of Joker's glib philosophy seems to be that there's a lot of dark stuff out there, and that should really make you think.",2631999,2/5,NEGATIVE,Ian Mantgani,http://resizing.flixster.com/pGxv-pHbxuKdPlcBruDVn-qFIKQ=/72x72/v1.YzsyMDMyO2o7MTkzMDU7MjA0ODs3Mjs3Mg,ian-mantgani,2316,The Skinny
376,"Oct 3, 2019",True,False,False,False,http://www.spoilerfreemoviesleuth.com/2019/10/cinematic-releases-now-they-know-i.html,"Joker is an ambitious film, and though it just can't quite match the performances with technical prowess, it makes up for it with a compelling character study and some lofty themes.",2631996,,POSITIVE,Michelle Kisner,http://resizing.flixster.com/RBGq9ijh_6Zieyj-xzmbhS8vd5g=/128x128/v1.YzszMTQ4O2o7MTkzMDU7MjA0ODszMDA7MzAw,michelle-kisner,3229,The Movie Sleuth
377,"Oct 3, 2019",True,False,False,False,https://studentedge.org/article/movie-review-joaquin-phoenix-is-the-best-joker-ever,"A towering performance from Phoenix, who becomes the best to ever do it ('it' being the ultimate acting challenge of depicting the clown who fights Batman).",2631994,4/5,POSITIVE,Simon Miraudo,http://resizing.flixster.com/n6lIWdvCFqjbc4x7Kwor9yBcUAc=/128x128/v1.YzszOTIzO2o7MTkzMDU7MjA0ODsxOTc3OzE5Nzc,simon-miraudo,2641,Student Edge
378,"Oct 3, 2019",True,False,False,False,https://www.qiibo.com/entretenimiento/pelicula/criiticas-cine/critica-de-joker-directo-a-la-demencia/174781/,"In an era where almost all films look the same, sound the same, and taste same thing, few filmmakers dare to do something like Joker, much less big studios. [Full review in Spanish]",2631971,4/5,POSITIVE,Jorge Rivera Rubio,http://resizing.flixster.com/lLImMqInWDTN5HlSW4SOVib-xlc=/128x128/v1.YzsyNzYxO2c7MTkzMDU7MjA0ODsxNTA7MTUw,jorge-rivera-rubio,2817,QiiBO
379,"Oct 3, 2019",True,False,False,False,http://www.everymoviehasalesson.com/blog/2019/10/movie-review-joker,Joaquin's poisonous performance is maniacally mesmerizing.,2631968,5/5,POSITIVE,Don Shanahan,http://resizing.flixster.com/ngp091oH51r1ZeIXUq5z5EY4r7M=/128x128/v1.YzszMDc5O2o7MTkzMDU7MjA0ODszMDA7MzAw,don-shanahan,3147,Every Movie Has a Lesson
380,"Oct 3, 2019",False,True,False,False,https://www.blu-ray.com/Joker/923009/#Review,"Phillips has a big idea for ""Joker,"" but he doesn't make much of a movie with it, with the possibilities of the feature more enticing than the realities of it.",2631965,C,NEGATIVE,Brian Orndorf,http://resizing.flixster.com/t-SQuKCRraMv41zgUknTlvXZldw=/128x128/v1.YzsyMjM3O2o7MTkzMDU7MjA0ODsyNTA7Mjg1,brian-orndorf,2468,Blu-ray.com
381,"Oct 3, 2019",False,True,False,True,http://moviefreak.com/joker-2019-movie-review/,"Joker wasn't for me, and even if I were to dance with the devil in the pale moonlight and have a sudden desire to see the world burn that still doesn't mean I see my opinion changing anytime soon.",2631955,1.5/4,NEGATIVE,Sara Michelle Fetters,http://resizing.flixster.com/QmEyf5fqbPkre0veVV6f9sZ-0BE=/128x128/v1.YzsyNzc4O2c7MTkzMDU7MjA0ODsxNTA7MTUw,sara-michelle-fetters-8689,1411,MovieFreak.com
382,"Oct 3, 2019",True,False,False,False,https://rogersmovienation.com/2019/10/03/movie-review-a-joker-dancing-through-americas-darkest-hours/,"The ""Joker"" America deserves, and craves, in this dark hour.",2631946,3.5/4,POSITIVE,Roger Moore,http://resizing.flixster.com/eBRYlXnPSkMSEprUUiH1jrl5Q6s=/38x45/v1.YzsxNjU0O2c7MTkzMDU7MjA0ODszODs0NQ,roger-moore,2499,Movie Nation
383,"Oct 3, 2019",False,True,False,False,http://www.geekrex.com/2019/10/review-joker-is-deeply-stupid-and.html,Joker is basically an idiot's version of a thinking man's film.,2631945,,NEGATIVE,Kyle Pinion,http://resizing.flixster.com/EqxCjY6EJX9V859QEAY7s7gPM8U=/128x128/v1.YzszMjgzO2o7MTkzMDU7MjA0ODszMDA7MzAw,kyle-pinion,3377,Screen Rex
384,"Oct 3, 2019",False,True,False,False,https://www.escapistmagazine.com/v2/2019/10/02/joker-review-escape-to-the-movies/,"A shallow movie playing at being deep, a basic movie that thinks it's complex, not even particularly shocking or violent or transgressive enough to be ""outraged"" about in any meaningful way. It has nothing much to say - and yet it won't shut up.",2631921,4/10,NEGATIVE,Bob Chipman,http://resizing.flixster.com/xOI5v_d3kBO6tQAuf3seUgsUhu0=/128x128/v1.YzszMTYyO2o7MTkzMDU7MjA0ODszMDA7MzAw,bob-chipman,3221,Escapist Magazine
385,"Oct 3, 2019",True,False,False,False,https://www.youtube.com/watch?v=SLg30etW6uA,"It is impossible to remain untouched by his grief. Entertainment is not what this film is offering, but phenomenal acting, excellent technical filmmaking, and awareness of the empathy we lack as human beings.",2631883,,POSITIVE,Sucharita Tyagi,http://resizing.flixster.com/UH0CrgoxNJ-hhw66rAnapjQKxvo=/128x128/v1.YzszMDI2O2o7MTkzMDU7MjA0ODszMTgzOzMxODM,sucharita-tyagi,3101,Film Companion
386,"Oct 3, 2019",True,False,False,False,https://dailyfilmfix.com/?p=7885,"...the problem with ""Joker"" is the lack of a proper foil.",2631873,6/10,POSITIVE,Jonathan W. Hickman,http://resizing.flixster.com/sVY5fmaNs3pBSJ066GUuoccnbAk=/128x128/v1.YzsyODU0O2c7MTkzMDU7MjA0ODsxNTA7MTUw,jonathan-w-hickman,2400,Daily Film Fix
387,"Oct 3, 2019",False,True,False,False,https://www.cbr.com/joker-movie-review/,Phillips' Joker doesn't have the depth or clarity of vision to match up to its star's performance.,2631861,,NEGATIVE,Josh Bell,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,josh-bell,1741,CBR
388,"Oct 2, 2019",False,True,False,False,https://www.pastemagazine.com/articles/2019/10/joker-todd-phillips.html,"[Todd] Phillips finds no throughline but hate, his disdain popping from the relentless grime of Gotham City like Joker's garish purple suit.",2631842,5.0/10,NEGATIVE,Dom Sinacola,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,dom-sinacola,2039,Paste Magazine
389,"Oct 2, 2019",True,False,False,False,https://www.flickeringmyth.com/2019/10/movie-review-joker-2019-2/,Here's a killing joke: director Todd Phillips doesn't understand why his own origin story/character study of Joker is a masterpiece,2631838,5/5,POSITIVE,Robert Kojder,http://resizing.flixster.com/9sDQczMgOcYzPkrHw4W0CCq1aA8=/38x42/v1.YzsyNDQ2O2c7MTkzMDU7MjA0ODszODs0Mg,robert-kojder,2936,Flickering Myth
390,"Oct 2, 2019",False,True,False,False,https://www.lamplightreview.com/joker-movie-review-joaquin-phoenix/,"It's as if Phillips had a burning desire to create his own version of Taxi Driver, but wasn't sure audiences would show up, so he slapped a coat of green hair dye and greasepaint onto the screenplay to guarantee plenty of asses in seats.",2631833,5/10,NEGATIVE,Brent Hankins,http://resizing.flixster.com/qiSzEsoGFdeXS7TykAfm8glE-vU=/128x128/v1.YzszMzUyO2o7MTkzMDU7MjA0ODszMDA7MzAw,brent-hankins,3186,The Lamplight Review
391,"Oct 2, 2019",True,False,False,False,https://dentonrc.com/entertainment/movies/sad-clown-phoenix-enthralls-repels-as-apex-villain-in-dc/article_a7befc5c-748e-5d60-a52c-8b2dacd84035.html,'Joker' is a film that is simply trying to elicit a response and provoke viewers. It is not what you will be expecting from a big-budget movie with a DC logo slapped on it. How Phillips made something that is on par with 'Taxi Driver' is utterly shocking.,2631828,4.5/5,POSITIVE,Preston Barta,http://resizing.flixster.com/_vbDovtvFOvF59HuYQ_mfghavX0=/128x128/v1.YzszMzQ2O2o7MTkzMDU7MjA0ODszMDA7MzAw,preston-barta,1022,Denton Record-Chronicle
392,"Oct 2, 2019",True,False,False,False,https://cinemaemcena.com.br/critica/filme/8494/coringa,"If there's any danger related to Joker, that would be a result not of a supposedly ""incel"" apology (which it's not), but of how attractive it makes nihilism look. [Full review in Portuguese]",2631812,4/5,POSITIVE,Pablo Villaça,http://resizing.flixster.com/obeqjWgUEikYWRYn6ZT65vAcPQ4=/38x56/v1.YzsxNzI2O2o7MTkzMDU7MjA0ODszODs1Ng,pablo-villaca-5765,1007,Cinema em Cena
393,"Oct 2, 2019",True,False,False,False,http://www.nightmarishconjurings.com/2019/10/02/movie-review-joker/,"With Oscar worthy performances, most notably by Joaquin Phoneix, as well as Lawrence Sher's beautiful cinematography and composer Hildur Guðnadóttir's haunting score, the film packs a wallop of a punch to all senses.",2631805,5/5,POSITIVE,Shannon McGrew,http://resizing.flixster.com/HAD-8Dcp05bRFJR6rg5zia5UXl0=/128x128/v1.YzsxMDAwMDAyNzQ4O2o7MTkzMTQ7MjA0ODs1MDA7NTAw,shannon-mcgrew,3144,Nightmarish Conjurings
394,"Oct 2, 2019",True,False,False,True,http://www.reelviews.net/reelviews/joker,"Although it may be difficult to ""like"" this film in a conventional sense, it offers a powerful and unforgettable experience that few will find easy to shake.",2631797,3.5/4,POSITIVE,James Berardinelli,http://resizing.flixster.com/yxmSz3O4Rp64y2PqZNJ5Y6Fs3Ao=/128x128/v1.YzsyNzIzO2c7MTkzMDU7MjA0ODsxNTA7MTUw,james-berardinelli,387,ReelViews
395,"Oct 2, 2019",False,True,False,False,https://www.nationalreview.com/2019/10/joker-the-latest-installment-in-the-derangement-franchise/,Phoenix and Phillips turn Joker into a sociopolitical mishmash.,2631771,,NEGATIVE,Armond White,http://resizing.flixster.com/kx5Hmi_PMQ9LV8Xo40WbVEXBCFM=/128x128/v1.YzsyNzk0O2c7MTkzMDU7MjA0ODsxNTA7MTUw,armond-white,995,National Review
396,"Oct 2, 2019",True,False,False,False,https://www.youtube.com/watch?v=j_Ri1UIfCKI,Todd Phillips and Joaquin Phoenix successfully make a compelling comic book movie which focuses on character over spectacle.,2631755,A,POSITIVE,Sean Chandler,http://resizing.flixster.com/bwEKLAfMOOgrzHvOqam6bJOihVQ=/128x128/v1.YzszNDI0O2o7MTkzMDU7MjA0ODs5MDA7OTAw,sean-chandler-25425,3527,Sean Chandler Talks About
397,"Oct 2, 2019",True,False,False,False,https://projectedfigures.com/2019/10/02/joker-2019/,"an uncomfortable, accusatory character study, as it catches us on one side or another of Fleck's misplaced laughter, and tries to get us all to dance to his bloody steps.",2631747,,POSITIVE,Anton Bitel,http://resizing.flixster.com/ZdCo0OVeIzXbGMvEAR8_mqLfObc=/78x96/v1.YzsyMTgyO2o7MTkzMDU7MjA0ODs3ODs5Ng,anton-bitel,2704,Projected Figures
398,"Oct 2, 2019",True,False,False,False,https://butlerscinemascene.com/2019/10/02/joker-not-fun-but-unforgettable/,"Forget escapism. Joker rubs our faces in angst, yet it is brilliant in its ugliness.",2631739,B+,POSITIVE,Robert W. Butler,http://resizing.flixster.com/2dYLXaMJlZB1DBhi-jfWvlOwuPs=/38x48/v1.YzsxNjA2O2c7MTkzMDU7MjA0ODszODs0OA,robert-w-butler,2595,Butler's Cinema Scene
399,"Oct 2, 2019",True,False,False,False,https://www.newshub.co.nz/home/entertainment/2019/10/review-joker-will-haunt-the-recesses-of-my-soul-until-the-end-of-time.html,Joaquin Phoenix as Joker will haunt the recesses of my soul until the end of time.,2631721,4.5/5,POSITIVE,Kate Rodger,http://resizing.flixster.com/FrDGLpPQdK23oW8aJGSl3elYDF8=/128x128/v1.YzszNDM2O2o7MTkzMDU7MjA0ODszMDA7MzAw,kate-rodger,3001,Newshub (NZ)
400,"Oct 2, 2019",True,False,False,True,https://www.azcentral.com/story/entertainment/movies/2019/10/02/movie-review-joaquin-phoenix-brings-slow-burn-charisma-joker/3843852002/,"It's a film about cinema, made by and for pop culture sophisticates. It doesn't have to mean anything.",2631717,4/5,POSITIVE,Kerry Lengel,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,kerry-lengel,642,Arizona Republic
401,"Oct 2, 2019",False,True,False,True,https://www.chicagotribune.com/entertainment/sns-tns-bc-joker-movie-review-20191002-story.html,"""Joker"" is resoundingly one-note throughout the majority of its running time, Phillips mistaking ""unrelentingly grim"" for ""profound,"" which just renders the film punishingly dull.",2631705,2/4,NEGATIVE,Katie Walsh,http://resizing.flixster.com/5V7ZZnc3ws_AWWxKGOKVN9zR70k=/128x128/v1.YzsyNTg5O2c7MTkzMDU7MjA0ODsxNTA7MTUw,katie-walsh,2448,Tribune News Service
402,"Oct 2, 2019",False,True,False,True,https://www.cnn.com/2019/10/02/entertainment/joker-review/,"It's not too much to ask -- and more than just being a scold -- for justification of an exercise that places such a villain front and center, especially when there is so little light or goodness to balance the darkness.",2631690,,NEGATIVE,Brian Lowry,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,brian-lowry,93,CNN.com
403,"Oct 2, 2019",True,False,False,False,https://www.reelingreviews.com/joker.htm,"the film's main asset is Phoenix's insane tour de force, the actor projecting a tortured physique, his torso twisted and ribs projecting as he moves with a grace that can only be called balletic.",2631682,A-,POSITIVE,Laura Clifford,http://resizing.flixster.com/R6yid6Wwr5a5FDAleFd_HuGoUnw=/38x52/v1.YzsxNjcyO2c7MTkzMDU7MjA0ODszODs1Mg,laura-clifford,386,Reeling Reviews
404,"Oct 2, 2019",True,False,False,False,https://www.hollywoodnews.com/2019/10/02/joaquin-phoenix-is-amazing-in-the-troubling-joker/,"Joaquin Phoenix is next level amazing in ""Joker,"" and this is definitely the movie Todd Phillips set out to make, but I'm not sure it's one that should have been made.",2631673,2.5/4,POSITIVE,Joey Magidson,http://resizing.flixster.com/v-Z2dTyOlhA7GlIuIdTRNE8uuEY=/128x128/v1.YzszMTA2O2o7MTkzMDU7MjA0ODszMDA7MzAw,joey-magidson,2308,Hollywood News
405,"Oct 2, 2019",False,True,False,False,https://www.flickfilosopher.com/2019/10/joker-movie-review-sad-clown-bad-clown-not-at-all-a-rad-clown.html,"Not fit to lick the boots of Martin Scorsese or Christopher Nolan, though the height of its ambition appears to be its desperation to do so. A movie as pathetically ineffectual as its protagonist.",2631671,1.5/5,NEGATIVE,MaryAnn Johanson,http://resizing.flixster.com/kT6dokc_z06C0UEIyGX1rCf9X6g=/128x128/v1.YzszNzk2O2o7MTkzMDU7MjA0ODs1MDA7NTAw,maryann-johanson,188,Flick Filosopher
406,"Oct 2, 2019",True,False,False,True,https://chicago.suntimes.com/2019/10/2/20894612/joker-review-movie-film-joaquin-phoenix-richard-roeper,"With Phoenix appearing in virtually every minute of this movie and dominating the screen with his memorably creepy turn, ""Joker"" will cling to you like the aftermath of an unfortunately realistic nightmare.",2631656,3.5/4,POSITIVE,Richard Roeper,http://resizing.flixster.com/zIGfx43sRnJzdX5qrYR3K4GVaG8=/128x128/v1.YzsyNjQ1O2c7MTkzMDU7MjA0ODsxNTA7MTUw,richard-roeper,67,Chicago Sun-Times
407,"Oct 2, 2019",False,True,False,True,https://www.chicagotribune.com/entertainment/movies/michael-phillips/sc-mov-joker-rev-1002-20191002-ifosfdqoynbhnhjfwk72fmsrlq-story.html,"In a year of mass culture that gave us HBO's excellent ""Chernobyl,"" ""Joker"" can claim the grimmest depiction of a meltdown.",2631654,1.5/4,NEGATIVE,Michael Phillips,http://resizing.flixster.com/5iftXnmZl9T0b1piu7V1ODU915Q=/38x38/v1.YzsxNzg4O2c7MTkzMDU7MjA0ODszODszOA,michael-phillips-11845,68,Chicago Tribune
408,"Oct 2, 2019",False,True,False,False,https://www.inquirer.com/entertainment/movies/joker-movie-review-joaquin-phoenix-20191002.html,"Having unleashed Phoenix, Phillips doesn't seem to know how to contain or couch the performance. At some point he seems to have surrendered, and when the movie is over you realize Arthur is its only substantial character.",2631651,2/4,NEGATIVE,Gary Thompson,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,gary-thompson,360,Philadelphia Daily News
409,"Oct 2, 2019",False,True,False,True,https://www.newsday.com/entertainment/movies/joker-review-1.37073935,A ghastly-good Phoenix can't save this slice of faux social commentary.,2631646,2/4,NEGATIVE,Rafer Guzman,http://resizing.flixster.com/S7cVLc3m9qw3Ry26ObGMB_djh0E=/128x128/v1.YzsyMjc4O2o7MTkzMDU7MjA0ODsxMjg7MTI4,rafer-guzman,338,Newsday
410,"Oct 2, 2019",True,False,False,False,http://www.thefilmfile.com/reviews/j/19_joker.htm,"As unsettling as it is rapturous. Sobering and, yes, shocking, ""Joker"" creatively invigorates in its sheer unvarnished madness.",2631643,4/4,POSITIVE,Dustin Putman,http://resizing.flixster.com/OnyziYuR_H5ZugX--C1uKFNU2uc=/38x42/v1.YzsyNDc4O2c7MTkzMDU7MjA0ODszODs0Mg,dustin-putman,863,TheFilmFile.com
411,"Oct 2, 2019",False,True,False,False,https://www.straitstimes.com/lifestyle/entertainment/movie-review-joaquin-phoenixs-joker-is-buzzworthy-but-the-film-is-flawed,"It is a narcissistic fantasy beloved of mass shooters and war criminals, not antiheroes.",2631638,2.5/5,NEGATIVE,John Lui,http://resizing.flixster.com/AlsIW8hOY59e4iKvYR-f3xuQ4rU=/128x128/v1.YzsyNzU1O2c7MTkzMDU7MjA0ODsxNTA7MTUw,john-lui,720,The Straits Times (Singapore)
